query	reference	CosineHungarian_0.1_0.0_1.0_scores	CosineHungarian_0.1_0.0_1.0_matches
Methiocarb	Perylene_2H12	0.01260997959096813	1
Mexacarbate	Perylene_2H12	0.008440735483611492	1
Tebufenpyrad	Perylene_2H12	0.03699437398750664	1
Bendiocarb	Perylene_2H12	0.01619234227383389	1
Safrole	Perylene_2H12	0.009118159399922884	1
Galaxolide	Perylene_2H12	0.024394429161658803	2
Vamidothion	Perylene_2H12	0.00801356225003996	1
alpha-Amylcinnamaldehyde	Perylene_2H12	0.006263498603154279	1
alpha-Amylcinnamyl alcohol	Perylene_2H12	0.005803710608155161	1
Ethofumesate	Perylene_2H12	0.042739510636851163	1
Traseolide	Perylene_2H12	0.022334456172068466	2
Phosmet	Perylene_2H12	0.019506810688788224	1
1-Nitronaphthalene	Perylene_2H12	0.003628262608228247	1
Terbufos	Perylene_2H12	0.011931936247950865	1
Monocrotophos	Perylene_2H12	0.017541907746935956	2
Tri-n-butyl-phosphate	Perylene_2H12	0.02085100926441037	1
Dicrotophos	Perylene_2H12	0.013975902922574794	1
7,12-Dimethylbenz[a]anthracene	Perylene_2H12	0.04469659249613932	2
1,4-Chrysenequinone	Perylene_2H12	0.028961455694611934	3
Triadimenol	Perylene_2H12	0.0171131011004388	1
Kresoxim-methyl	Perylene_2H12	0.02210163626103853	1
Tonalide	Perylene_2H12	0.016818815224990177	3
Ametryn	Perylene_2H12	0.026359768976542026	1
Octrizole	Perylene	0.4267833053409776	1
Pendimethalin	Perylene	0.1640261135325347	1
Mepanipyrim	Perylene	0.005249461909020071	1
Monolinuron	Perylene	0.04218805186730066	1
Tetraconazole	Perylene	0.007908748734498875	1
Fenarimol	Perylene	0.021924362010022676	1
Tebuconazole	Perylene	0.056220090064040766	1
Thiobencarb	Perylene	0.05158988695314989	1
Diflubenzuron	Perylene	0.012748519109101327	1
Paclobutrazol	Perylene	0.060651772076137984	1
4,4'-Dichlorodiphenyldichloroethylene	Perylene	0.0035032046856527596	1
Cyproconazole	Perylene	0.00535316515625397	1
Dicofol	Perylene	0.15083089515912965	2
Fenhexamid	Perylene	0.01599438730606687	1
Linuron	Perylene	0.14834369224206448	2
2,3-Dichlorobiphenyl	Perylene	0.02047657633318045	2
Methiocarb	Perylene	0.008634837692260517	1
Mexacarbate	Perylene	0.007905451323026832	1
Pyracarbolid	Perylene	0.07667976901272645	1
2,4'-Dichlorodiphenyldichloroethylene	Perylene	0.003387496310680991	1
Fludioxonil	Perylene	0.05356509481856651	2
Mevinphos	Perylene	0.0186515648749107	1
cis-Cyfluthrin_isomer2	Perylene	0.010031691503620549	1
cis-Cyfluthrin_isomer1	Perylene	0.008684343011784066	1
trans-Cyfluthrin_Isomer2	Perylene	0.014163360566020832	1
trans-Cyfluthrin_isomer1	Perylene	0.008536057877454319	1
Dimethoate	Perylene	0.06070859561602161	1
Tris(1,3-dichloro-2-propyl)phosphate	Perylene	0.020592335870258122	1
Tris(2-ethylhexyl) phosphate	Perylene	0.03000716950502221	1
Monocrotophos	Perylene	0.0011162902347584636	1
Methyl parathion	Perylene	0.0749518406871642	2
Temephos	Perylene	0.008723955329447206	1
Acephate	Perylene	0.062220590345223085	1
Eucalyptol	Perylene	0.009883812520993908	1
Enzacamene	Perylene	0.017597625394802974	1
Ipconazole	Perylene	0.05997532258721298	1
Metconazole	Perylene	0.06509982930539444	1
Prometryn	Perylene	0.0074494080046326435	1
Terbumeton	Perylene	0.006016935037026304	1
Terbutryn	Perylene	0.005917329154362864	1
Ametryn	Perylene	0.005895748281370369	1
Secbumeton	Perylene	0.0052607495406059085	1
Carbetamide	Phenanthrene_2H10	0.02511785057432737	1
Mepronil	Phenanthrene_2H10	0.0010798539243079557	1
Mepanipyrim	Phenanthrene_2H10	0.008235208841402976	1
Pyridaben	Phenanthrene_2H10	0.002460620329261852	1
Carboxin	Phenanthrene_2H10	0.016742801698211112	1
Fenoxycarb	Phenanthrene_2H10	0.006751802612290651	2
Methoxychlor	Phenanthrene_2H10	0.010067610169280488	1
Siduron	Phenanthrene_2H10	0.01333346296621684	1
Pyriproxyfen	Phenanthrene_2H10	0.011737059970253585	3
Butylated hydroxytoluene	Phenanthrene_2H10	0.0015160892658371285	1
Trifloxystrobin	Phenanthrene_2H10	0.021025528426895923	1
Fenoxaprop-ethyl	Phenanthrene_2H10	0.01798188543152904	2
Amitraz	Phenanthrene_2H10	0.0024563410552056715	1
Benzophenone	Phenanthrene_2H10	0.0009517093788130902	1
Lilial	Phenanthrene_2H10	0.035705842319241766	1
Propham	Phenanthrene_2H10	0.02348785241520503	1
Benzyl alcohol	Phenanthrene_2H10	0.0017447564042395068	1
Isocarbophos	Phenanthrene_2H10	0.00378063930909436	1
Pyracarbolid	Phenanthrene_2H10	0.006377874899155047	1
Pyrimethanil	Phenanthrene_2H10	0.004949340099390157	1
Safrole	Phenanthrene_2H10	0.0028923287526642096	1
Fenamidone	Phenanthrene_2H10	0.0231154147060528	1
Fenazaquin	Phenanthrene_2H10	0.04387470943956148	2
Flucythrinate	Phenanthrene_2H10	0.04083402004341768	1
cis-Permethrin	Phenanthrene_2H10	0.002031746566598709	1
trans-Permethrin	Phenanthrene_2H10	0.0033671442933618555	1
cis-Phenothrin	Phenanthrene_2H10	0.003114841333125937	1
Traseolide	Phenanthrene_2H10	0.004843254819937911	1
Phosmet	Phenanthrene_2H10	0.10134963084730529	2
1,5-Dimethylnaphthalene	Phenanthrene_2H10	0.05001123316210163	1
2,6-Dimethylnaphthalene	Phenanthrene_2H10	0.05035195339799242	2
2-Methylnaphthalene	Phenanthrene_2H10	0.0012931368226178454	1
1,2-Dimethylnaphthalene	Phenanthrene_2H10	0.04841551825680586	1
1,3-Dimethylnaphthalene	Phenanthrene_2H10	0.05038978825184437	1
1,8-Dimethylnaphthalene	Phenanthrene_2H10	0.049587162367732196	1
1,4-Dimethylnaphthalene	Phenanthrene_2H10	0.051251884141310926	2
Tris(1,3-dichloro-2-propyl)phosphate	Phenanthrene_2H10	0.0023543895993855327	1
Triphenyl phosphate	Phenanthrene_2H10	0.0036316006519162766	1
Cashmeran	Phenanthrene_2H10	0.0020652277399132086	1
1-Methylphenanthrene	Phenanthrene_2H10	0.0011911906807239745	1
1,4-Chrysenequinone	Phenanthrene_2H10	0.004391962017768752	1
Isomethyl-alpha-ionone	Phenanthrene_2H10	0.00545397878264944	1
delta-Iraldeine	Phenanthrene_2H10	0.0023906644404792106	1
Progesterone	Phenanthrene_2H10	0.008211198003812818	1
Mepronil	Phenanthrene	0.0038319514330762425	1
Fenobucarb	Phenanthrene	0.14161709534276706	1
Ethiofencarb	Phenanthrene	0.0037283822002256396	1
Fenoxycarb	Phenanthrene	0.009338793220669677	2
Triflumizole	Phenanthrene	0.041166233966027574	1
Flufenacet	Phenanthrene	0.06335558335891979	1
Aminocarb	Phenanthrene	0.043196332201054614	1
Butafenacil	Phenanthrene	0.03992877355336898	2
2-Chlorobiphenyl	Phenanthrene	0.021606292135145467	2
Pyriproxyfen	Phenanthrene	0.006759470776143328	1
Bifenthrin	Phenanthrene	0.0016922207564539432	1
Triticonazole	Phenanthrene	0.012552194700889205	1
Fenoxaprop-ethyl	Phenanthrene	0.036909349140994446	2
Isoprocarb	Phenanthrene	0.10400069094365282	1
Paclobutrazol	Phenanthrene	0.0058297294849152205	1
Benzophenone	Phenanthrene	0.0033772198590213097	1
Dimethachlor	Phenanthrene	0.4727098616179306	1
Lilial	Phenanthrene	0.008782470988974977	1
2,4-D butyl ester	Phenanthrene	0.01131210300831511	1
Diclobutrazol	Phenanthrene	0.009447336451632128	1
Indoxacarb	Phenanthrene	0.35474779692961267	2
Fenhexamid	Phenanthrene	0.04793505872841716	1
Bitertanol	Phenanthrene	0.023386847569988663	3
Propham	Phenanthrene	0.11049053982327597	1
para-Terphenyl	Phenanthrene	0.004065849732868854	1
2,3-Dichlorobiphenyl	Phenanthrene	0.02804670233757371	1
Methiocarb	Phenanthrene	0.011116805743731261	1
Tefluthrin	Phenanthrene	0.08721913461769149	1
Methyleugenol	Phenanthrene	0.8318668116080898	2
Piperonyl butoxide	Phenanthrene	0.0034441174979315736	1
Acibenzolar-S-methyl	Phenanthrene	0.0028795516926191913	1
Mefenacet	Phenanthrene	0.011163270020310652	1
Vamidothion	Phenanthrene	0.48688882495082836	1
Ethofumesate	Phenanthrene	0.09747482573412775	1
Chlorferone	Phenanthrene	0.005766832114797446	1
cis-Fenvalerate	Phenanthrene	0.0631871763340872	1
trans-Fenvalerate	Phenanthrene	0.059761139629381475	1
trans-Cyfluthrin_Isomer2	Phenanthrene	0.06508822528484547	2
2,3-Benzofluorene	Phenanthrene	0.0057714085382213915	2
1,5-Dimethylnaphthalene	Phenanthrene	0.0019615815085782416	1
Acenaphthene	Phenanthrene	0.006904200729093827	3
2,6-Dimethylnaphthalene	Phenanthrene	0.008156205512077436	2
2-Methylnaphthalene	Phenanthrene	0.006667148109701969	2
1,3-Dimethylnaphthalene	Phenanthrene	0.0023913983130266366	1
1,8-Dimethylnaphthalene	Phenanthrene	0.0053450930586658885	2
1,4-Dimethylnaphthalene	Phenanthrene	0.008470617267013624	2
Methomyl	Phenanthrene	0.02395449397735776	1
Tris(1,3-dichloro-2-propyl)phosphate	Phenanthrene	0.008354747245250831	1
Tris(2-butoxyethyl) phosphate	Phenanthrene	0.009945949764981326	1
Chlorpyrifos	Phenanthrene	0.01663054592286155	1
Pirimicarb	Phenanthrene	0.007397220897271729	1
Cashmeran	Phenanthrene	0.024363698874221552	1
Eucalyptol	Phenanthrene	0.0018276468423264794	1
7,12-Dimethylbenz[a]anthracene	Phenanthrene	0.008051793988880793	2
1-Methylphenanthrene	Phenanthrene	0.016524845745642974	2
1,4-Chrysenequinone	Phenanthrene	0.051812416616306554	1
Triadimenol	Phenanthrene	0.00950559158666649	1
Propoxur	Phenanthrene	0.01800255120085125	1
2-tert-Butyl-4-methoxyphenol	Phenanthrene	0.04065754548562409	2
Camphor	Phenanthrene	0.13609970688522657	2
Isomethyl-alpha-ionone	Phenanthrene	0.013526489149399103	1
Citral (Geranial)	Phenanthrene	0.14754871844428363	1
Metribuzin	Phenanthrene	0.01340476777847332	1
Secbumeton	Phenanthrene	0.002703732109612679	1
Mepronil	Anthracene	0.007519357071043178	2
Fenobucarb	Anthracene	0.1511322220382579	2
Promecarb	Anthracene	0.006615624339388702	1
Ethiofencarb	Anthracene	0.004133617525327073	1
Fenoxycarb	Anthracene	0.01142122401154222	2
Triflumizole	Anthracene	0.04099451493511153	1
Flufenacet	Anthracene	0.04804382148343242	1
Aminocarb	Anthracene	0.04019251328700299	1
Butafenacil	Anthracene	0.034110019270744404	2
2-Chlorobiphenyl	Anthracene	0.016619598151355764	2
Monolinuron	Anthracene	0.007502805231734417	1
Pyriproxyfen	Anthracene	0.008854454826756866	1
Iprovalicarb	Anthracene	0.0019080125996701364	1
Bifenthrin	Anthracene	0.002050211485423207	1
Triticonazole	Anthracene	0.01167933078087173	1
Fenoxaprop-ethyl	Anthracene	0.04762022928322805	2
Flutolanil	Anthracene	0.0014862458362943048	1
Isoprocarb	Anthracene	0.10502469851548325	1
Diflubenzuron	Anthracene	0.0022672214438697103	1
Paclobutrazol	Anthracene	0.005701155140632697	1
Benzophenone	Anthracene	0.0044239322384927934	1
Dimethachlor	Anthracene	0.47736423913392173	1
Dioxacarb	Anthracene	0.0017064205693930374	1
Lilial	Anthracene	0.0080840543962855	1
Benzyl benzoate	Anthracene	0.008370005724902582	1
2,4-D butyl ester	Anthracene	0.010412520140448226	1
Diclobutrazol	Anthracene	0.009238975996378063	1
Indoxacarb	Anthracene	0.3569978709319174	2
Fenhexamid	Anthracene	0.045917242924419836	1
Bitertanol	Anthracene	0.02187888309255803	3
Propham	Anthracene	0.11002964440982863	1
4-Methylbenzophenone	Anthracene	0.0026758362789004136	1
para-Terphenyl	Anthracene	0.004507764174530166	1
2,3-Dichlorobiphenyl	Anthracene	0.021268382183014793	1
Methiocarb	Anthracene	0.010334409345943037	1
Benzyl salicylate	Anthracene	0.009224525206782422	1
Tefluthrin	Anthracene	0.07413258873419244	1
Methyleugenol	Anthracene	0.8393929952827679	2
Propargite	Anthracene	0.004132135507734608	1
Piperonyl butoxide	Anthracene	0.0033681576870905464	1
Bendiocarb	Anthracene	0.0015619684882534244	1
Safrole	Anthracene	0.0013612493031391086	1
Acibenzolar-S-methyl	Anthracene	0.003192528207267905	1
Mefenacet	Anthracene	0.010386990185402444	1
Benalaxyl	Anthracene	0.009668094547946203	1
Vamidothion	Anthracene	0.49168281082597415	1
Benzyl cinnamate	Anthracene	0.007270929919407655	1
Ethofumesate	Anthracene	0.09843457858489178	1
Carbofuran phenol	Anthracene	0.002897861968625548	1
Chlorferone	Anthracene	0.00530823097153319	1
cis-Fenvalerate	Anthracene	0.04791611502713201	1
trans-Fenvalerate	Anthracene	0.04531808203445821	1
trans-Cyfluthrin_Isomer2	Anthracene	0.053530500520671875	2
2,3-Benzofluorene	Anthracene	0.006059802081163663	2
1,5-Dimethylnaphthalene	Anthracene	0.002174784468375002	1
Acenaphthene	Anthracene	0.006385482427681878	3
2,6-Dimethylnaphthalene	Anthracene	0.010115443840530274	2
2-Methylnaphthalene	Anthracene	0.008315264288062993	2
1,3-Dimethylnaphthalene	Anthracene	0.0026513177689149623	1
1,8-Dimethylnaphthalene	Anthracene	0.005610276443745864	2
1,4-Dimethylnaphthalene	Anthracene	0.010513562850234767	2
Methomyl	Anthracene	0.02111634284229452	1
Tris(1,3-dichloro-2-propyl)phosphate	Anthracene	0.010944160352484413	1
Tri-p-cresyl-phosphate	Anthracene	0.0026627744079061847	1
Tris(4-tert-butylphenyl) phosphate	Anthracene	0.008009354756841537	1
Tri-m-cresyl phosphate	Anthracene	0.003502381316265119	1
Tris(2-butoxyethyl) phosphate	Anthracene	0.0097265924221392	1
Tri-o-cresyl phosphate	Anthracene	0.007718609936638822	1
Chlorpyrifos	Anthracene	0.01328965094511325	1
Pirimicarb	Anthracene	0.006882827408046263	1
Cashmeran	Anthracene	0.02333811430342198	1
Eucalyptol	Anthracene	0.00321824901000306	2
7,12-Dimethylbenz[a]anthracene	Anthracene	0.00837216341844276	2
1-Methylphenanthrene	Anthracene	0.01598975604381756	2
1,4-Chrysenequinone	Anthracene	0.049631384280787616	1
Triadimenol	Anthracene	0.00929594631780186	1
Propoxur	Anthracene	0.016735538757237524	1
Kresoxim-methyl	Anthracene	0.0024718562655215368	1
Isoeugenol	Anthracene	0.0041546208587392355	1
2-tert-Butyl-4-methoxyphenol	Anthracene	0.04197435728176891	2
Eugenol	Anthracene	0.002684589979538611	1
Camphor	Anthracene	0.10411311575213046	2
Enzacamene	Anthracene	0.0014462179054284482	1
Isomethyl-alpha-ionone	Anthracene	0.012585874012017436	1
Citral (Geranial)	Anthracene	0.11188918029350553	1
Metribuzin	Anthracene	0.01941655279671513	1
Secbumeton	Anthracene	0.002859385075938357	1
Carbetamide	Acenaphthylene	0.060989042292903514	2
Mepronil	Acenaphthylene	0.031914838427616915	2
Benzoximate	Acenaphthylene	0.005942493783679707	1
Mepanipyrim	Acenaphthylene	0.0250164581112027	2
Fenobucarb	Acenaphthylene	0.013523523974502927	1
Promecarb	Acenaphthylene	0.011017041917167212	1
Spirodiclofen	Acenaphthylene	0.013617767801319937	1
Carboxin	Acenaphthylene	0.040134654730225865	2
Ethiofencarb	Acenaphthylene	0.004704872976277468	1
Fenoxycarb	Acenaphthylene	0.041774989862001594	4
Triflumizole	Acenaphthylene	0.008810825594099302	1
Methoxychlor	Acenaphthylene	0.02137844462244358	1
Flufenacet	Acenaphthylene	0.3893273348889222	1
Bisphenol A	Acenaphthylene	0.010447750160095264	1
Aminocarb	Acenaphthylene	0.12013325745551719	1
4-tert-Octylphenol	Acenaphthylene	0.009805159710045547	1
Butafenacil	Acenaphthylene	0.19342137944476248	1
Siduron	Acenaphthylene	0.043554119253776634	3
2-Chlorobiphenyl	Acenaphthylene	0.13477543229613592	2
Monolinuron	Acenaphthylene	0.01747648110052974	1
Pyriproxyfen	Acenaphthylene	0.024462449696356827	2
Iprovalicarb	Acenaphthylene	0.02213137572405041	1
Triticonazole	Acenaphthylene	0.034908890658010214	1
Fenoxaprop-ethyl	Acenaphthylene	0.048196664169095106	3
Flutolanil	Acenaphthylene	0.01723922841338751	1
Dimethomorph	Acenaphthylene	0.005131193402196647	1
Diflubenzuron	Acenaphthylene	0.005281098401290249	1
Paclobutrazol	Acenaphthylene	0.00459950941359292	1
Benzophenone	Acenaphthylene	0.014780402183961695	2
Dioxacarb	Acenaphthylene	0.0028417131893943917	1
Benzyl benzoate	Acenaphthylene	0.10790920094567857	2
Metazachlor	Acenaphthylene	0.004287052043361391	1
Diclobutrazol	Acenaphthylene	0.007453709997196109	1
Indoxacarb	Acenaphthylene	0.043540173063682235	1
Bitertanol	Acenaphthylene	0.08429063117553995	3
Propham	Acenaphthylene	0.07352449627014263	2
Benzyl alcohol	Acenaphthylene	0.012776581149520938	1
Metolachlor	Acenaphthylene	0.004043389525537011	1
4-Methylbenzophenone	Acenaphthylene	0.03583185069689286	2
para-Terphenyl	Acenaphthylene	0.010897607683334923	2
2,3-Dichlorobiphenyl	Acenaphthylene	0.1804154014610325	2
Fenpropathrin	Acenaphthylene	0.011540796842090218	1
Methiocarb	Acenaphthylene	0.040865180809184685	1
Pyracarbolid	Acenaphthylene	0.016925168502604518	2
Benzyl salicylate	Acenaphthylene	0.11721869257078511	2
Pyrimethanil	Acenaphthylene	0.018500536785174698	2
Methyleugenol	Acenaphthylene	0.030448209626331275	1
Propargite	Acenaphthylene	0.006881271934544837	1
Piperonyl butoxide	Acenaphthylene	0.002717321771832907	1
Bendiocarb	Acenaphthylene	0.002601156206214146	1
Safrole	Acenaphthylene	0.01578937150995845	1
Galaxolide	Acenaphthylene	0.0026674736960470053	1
Acibenzolar-S-methyl	Acenaphthylene	0.00363372750293094	1
Mefenacet	Acenaphthylene	0.03104615422331376	1
Benalaxyl	Acenaphthylene	0.11834463897268642	2
Vamidothion	Acenaphthylene	0.004983077610911599	1
Fenamidone	Acenaphthylene	0.05763695581862333	2
alpha-Hexylcinnamaldehyde	Acenaphthylene	0.022394620989393606	1
alpha-Amylcinnamaldehyde	Acenaphthylene	0.004934678406086636	1
Benzyl cinnamate	Acenaphthylene	0.0895136396214581	2
Cinnamyl alcohol	Acenaphthylene	0.007227123583774082	1
Carbofuran phenol	Acenaphthylene	0.004825828242457669	1
Fenazaquin	Acenaphthylene	0.006247351868012127	1
cis-Cyphenothrin	Acenaphthylene	0.00789408665354992	1
Flucythrinate	Acenaphthylene	0.009766112368598832	1
Malathion	Acenaphthylene	0.018750476952913403	1
cis-Cypermethrin	Acenaphthylene	0.01269287149596649	1
trans-Cypermethrin	Acenaphthylene	0.013016072000730749	1
cis-Fenvalerate	Acenaphthylene	0.39887978591946166	2
trans-Fenvalerate	Acenaphthylene	0.3758669031759047	2
Deltamethrin	Acenaphthylene	0.029714188189985523	2
cis-Cyfluthrin_isomer2	Acenaphthylene	0.012299981921068348	1
cis-Cyfluthrin_isomer1	Acenaphthylene	0.01563356808517187	1
trans-Cyfluthrin_Isomer2	Acenaphthylene	0.32397184205688967	3
trans-Cyfluthrin_isomer1	Acenaphthylene	0.012275591111560017	1
cis-Permethrin	Acenaphthylene	0.008668905145789095	1
trans-Permethrin	Acenaphthylene	0.012471903462681209	1
cis-Phenothrin	Acenaphthylene	0.010028284006309415	1
trans-Phenothrin	Acenaphthylene	0.028520047018971866	1
lambda-Cyhalothrin	Acenaphthylene	0.014100631155798524	1
2,3-Benzofluorene	Acenaphthylene	0.006057113429206043	2
1,5-Dimethylnaphthalene	Acenaphthylene	0.00247533416233905	1
Acenaphthene	Acenaphthylene	0.03053887910593473	3
2,6-Dimethylnaphthalene	Acenaphthylene	0.007627259626032919	2
2-Methylnaphthalene	Acenaphthylene	0.00611907026602225	2
1,3-Dimethylnaphthalene	Acenaphthylene	0.003017723155580356	1
1,8-Dimethylnaphthalene	Acenaphthylene	0.005602794151260692	2
1,4-Dimethylnaphthalene	Acenaphthylene	0.007900956362790942	2
Dimethoate	Acenaphthylene	0.014270716372492635	1
Tris(1,3-dichloro-2-propyl)phosphate	Acenaphthylene	0.0063658142269860584	1
Tri-p-cresyl-phosphate	Acenaphthylene	0.030885991476128524	1
Tris(2-ethylhexyl) phosphate	Acenaphthylene	0.00932104005790301	1
Tris(1-chloro-2-propyl) phosphate	Acenaphthylene	0.023811739424313885	1
Tris(3,5-xylenyl)phosphate	Acenaphthylene	0.01079838333219084	1
Tris(4-tert-butylphenyl) phosphate	Acenaphthylene	0.013338030178076788	1
Tri-m-cresyl phosphate	Acenaphthylene	0.0406247405559891	1
Isodecyl diphenyl phosphate	Acenaphthylene	0.03913758931713641	2
Tris(2-butoxyethyl) phosphate	Acenaphthylene	0.007847103315775754	1
Triphenyl phosphate	Acenaphthylene	0.04865293824668885	3
Tri-o-cresyl phosphate	Acenaphthylene	0.08952952229176854	1
Methyl parathion	Acenaphthylene	0.00429046404721859	1
Chlorpyrifos	Acenaphthylene	0.10797389647016312	1
Pirimicarb	Acenaphthylene	0.020572400415181092	1
Cashmeran	Acenaphthylene	0.003982120245867004	1
Eucalyptol	Acenaphthylene	0.015960393816302675	2
7,12-Dimethylbenz[a]anthracene	Acenaphthylene	0.009985630535297408	3
1-Methylphenanthrene	Acenaphthylene	0.0032207492695282593	1
Triadimenol	Acenaphthylene	0.0074996718283023385	1
Propoxur	Acenaphthylene	0.06617705902293364	1
Kresoxim-methyl	Acenaphthylene	0.02867149816388159	1
Isoeugenol	Acenaphthylene	0.006918716934718939	1
2-tert-Butyl-4-methoxyphenol	Acenaphthylene	0.007227199029742698	1
Eugenol	Acenaphthylene	0.004470665022330584	1
Camphor	Acenaphthylene	0.8232898603714494	2
Enzacamene	Acenaphthylene	0.0220257745631508	2
Isomethyl-alpha-ionone	Acenaphthylene	0.049199955467870135	2
delta-Iraldeine	Acenaphthylene	0.004161803905420903	1
Citral (Geranial)	Acenaphthylene	0.906703817921697	1
17-alpha-Ethynylestradiol	Acenaphthylene	0.003778924987042638	1
Buprofezin	Acenaphthylene	0.010403714992048506	1
Secbumeton	Acenaphthylene	0.007127376159500201	1
1,2-Benzanthraquinone	Acenaphthene	0.08346221319721342	1
Mepronil	Acenaphthene	0.00615047528829655	1
Transfluthrin	Acenaphthene	0.004141975881737608	1
Ethiofencarb	Acenaphthene	0.010744209615529028	2
Fenoxycarb	Acenaphthene	0.015465576072056213	2
Triflumizole	Acenaphthene	0.005646218988183287	1
Flufenacet	Acenaphthene	0.15153433249908066	1
Aminocarb	Acenaphthene	0.04808619172211804	1
Butafenacil	Acenaphthene	0.07528364180638852	1
2-Chlorobiphenyl	Acenaphthene	0.27354489325540626	2
Monolinuron	Acenaphthene	0.11956346269469621	2
Pyriproxyfen	Acenaphthene	0.010849291463294249	1
Triticonazole	Acenaphthene	0.013973113228941602	1
Fenoxaprop-ethyl	Acenaphthene	0.05738376779468924	2
Flutolanil	Acenaphthene	0.0780157871905457	1
Dimethomorph	Acenaphthene	0.0035814697851312715	1
Diflubenzuron	Acenaphthene	0.1246918908928063	2
Paclobutrazol	Acenaphthene	0.003747105579737698	1
Benzophenone	Acenaphthene	0.005420608180667837	1
Dioxacarb	Acenaphthene	0.004188186505639209	1
Cyproconazole	Acenaphthene	0.14881181579856337	1
Diclobutrazol	Acenaphthene	0.006072351594215508	1
Indoxacarb	Acenaphthene	0.01742798916719352	1
Bitertanol	Acenaphthene	0.3866274665333699	3
Propham	Acenaphthene	0.015154502218484153	1
para-Terphenyl	Acenaphthene	0.0044396450187436775	1
2,3-Dichlorobiphenyl	Acenaphthene	0.06708230107277954	1
Methiocarb	Acenaphthene	0.03354445640623417	2
Methyleugenol	Acenaphthene	0.017535733829184327	1
Piperonyl butoxide	Acenaphthene	0.0022137342611120003	1
Bendiocarb	Acenaphthene	0.003726280808842615	1
Acibenzolar-S-methyl	Acenaphthene	0.003144284262402198	1
Mefenacet	Acenaphthene	0.012426961158274566	1
Vamidothion	Acenaphthene	0.0034780879420377876	1
cis-Cypermethrin	Acenaphthene	0.002877966056991316	1
trans-Cypermethrin	Acenaphthene	0.002724707221519452	1
cis-Fenvalerate	Acenaphthene	0.16099059394291582	2
trans-Fenvalerate	Acenaphthene	0.154089508679404	2
cis-Cyfluthrin_isomer2	Acenaphthene	0.0026797415470260237	1
cis-Cyfluthrin_isomer1	Acenaphthene	0.0025596547858580047	1
trans-Cyfluthrin_Isomer2	Acenaphthene	0.12468444072047027	2
trans-Cyfluthrin_isomer1	Acenaphthene	0.002948158435802456	1
2,3-Benzofluorene	Acenaphthene	0.005137710631365714	2
1,5-Dimethylnaphthalene	Acenaphthene	0.013003174491033272	2
Acenaphthene	Acenaphthene	0.650964928079873	5
2,6-Dimethylnaphthalene	Acenaphthene	0.029242412127478072	3
2-Methylnaphthalene	Acenaphthene	0.009634678970423497	2
1,2-Dimethylnaphthalene	Acenaphthene	0.08353533564041264	2
1,3-Dimethylnaphthalene	Acenaphthene	0.014086775076399043	2
1,8-Dimethylnaphthalene	Acenaphthene	0.004751651266258699	2
1,4-Dimethylnaphthalene	Acenaphthene	0.02614676038554906	3
Tris(1,3-dichloro-2-propyl)phosphate	Acenaphthene	0.013409790643047674	1
Tri-p-cresyl-phosphate	Acenaphthene	0.0874121786832374	1
Tri-m-cresyl phosphate	Acenaphthene	0.12546158520526207	1
Tris(2-butoxyethyl) phosphate	Acenaphthene	0.006392839317259392	1
Chlorpyrifos	Acenaphthene	0.6799389067303759	1
Pirimicarb	Acenaphthene	0.008234592247820107	1
