name	target_name	reverse_score	score	presence_ratio	matched_peaks_count
Triphenyl phosphate	0	0	0	0	0
Tri-o-cresyl phosphate	0	0	0	0	0
Endosulfan sulphate	0	0	0	0	0
Diazinone	0	0	0	0	0
Methyl parathion	0	0	0	0	0
Chlorpyrifos	0	0	0	0	0
Temephos	0	0	0	0	0
1,2,5,6-Tetrabromocyclooctane	0	0	0	0	0
1,1-Dibromo-2,3,3,4,4,5-hexachloro-2-cyclopenta-2,4-dien-1-ylcyclooctane	0	0	0	0	0
Pirimicarb	0	0	0	0	0
Cashmeran	0	0	0	0	0
Spiroxamine	0	0	0	0	0
Quinoxyfen	0	0	0	0	0
Acephate	0	0	0	0	0
Eucalyptol	0	0	0	0	0
cis-Heptachlor epoxide	0	0	0	0	0
7,12-Dimethylbenz[a]anthracene	0	0	0	0	0
1-Methylphenanthrene	0	0	0	0	0
1,4-Chrysenequinone	0	0	0	0	0
Triadimenol	0	0	0	0	0
Propoxur	0	0	0	0	0
2-Bromoallyl(2,4,6-tribromophenyl) ether	0	0	0	0	0
Allyl 2,4,6-tribromophenyl ether	0	0	0	0	0
Triadimefon	0	0	0	0	0
Estragole	0	0	0	0	0
Kresoxim-methyl	0	0	0	0	0
Isoeugenol	0	0	0	0	0
2-tert-Butyl-4-methoxyphenol	0	0	0	0	0
Eugenol	0	0	0	0	0
Endrin	0	0	0	0	0
Camphor	0	0	0	0	0
Mirex	0	0	0	0	0
Endrin aldehyde	0	0	0	0	0
Enzacamene	0	0	0	0	0
Endrin ketone	0	0	0	0	0
Isomethyl-alpha-ionone	0	0	0	0	0
delta-Iraldeine	0	0	0	0	0
Retene	0	0	0	0	0
Ipconazole	0	0	0	0	0
Citral (Geranial)	0	0	0	0	0
Limonene	0	0	0	0	0
Metconazole	0	0	0	0	0
Chlorpyrifos oxon	0	0	0	0	0
17-alpha-Ethynylestradiol	0	0	0	0	0
Estrone	0	0	0	0	0
Testosterone	0	0	0	0	0
Progesterone	0	0	0	0	0
17-beta-Estradiol	0	0	0	0	0
Epoxiconazole	0	0	0	0	0
Praziquantel	0	0	0	0	0
Tonalide	0	0	0	0	0
Buprofezin	0	0	0	0	0
Metribuzin	0	0	0	0	0
Prometryn	0	0	0	0	0
Terbumeton	0	0	0	0	0
Methoprotryne	0	0	0	0	0
Terbuthylazine	0	0	0	0	0
Terbutryn	0	0	0	0	0
Prometon	0	0	0	0	0
Simetryn	0	0	0	0	0
Atrazine	0	0	0	0	0
Ametryn	0	0	0	0	0
Secbumeton	0	0	0	0	0
trans-Chlordane	0	0	0	0	0
cis-Chlordane	0	0	0	0	0
Heptachlor	0	0	0	0	0
Aldrin	0	0	0	0	0
syn-Dechlorane plus	0	0	0	0	0
anti-Dechlorane plus	0	0	0	0	0
